,model_2008,displ_2008,cyl_2008,trans_2008,drive_2008,fuel_2008,veh_class_2008,air_pollution_score_2008,city_mpg_2008,hwy_mpg_2008,cmb_mpg_2008,greenhouse_gas_score_2008,smartway_2008,model_2018,displ_2018,cyl_2018,trans_2018,drive_2018,fuel_2018,veh_class_2018,air_pollution_score_2018,city_mpg_2018,hwy_mpg_2018,cmb_mpg_2018,greenhouse_gas_score_2018,smartway_2018
892,KIA Rio,1.6,4,Auto-L4,2WD,Gasoline,small car,7.0,25.0,35.0,29.0,8,yes,KIA Rio,1.6,4,SemiAuto-6,2WD,Gasoline,small car,3.0,28.0,37.0,32.0,7,Yes
893,KIA Rio,1.6,4,Man-5,2WD,Gasoline,small car,7.0,27.0,32.0,29.0,8,yes,KIA Rio,1.6,4,Man-6,2WD,Gasoline,small car,3.0,29.0,37.0,32.0,7,Yes
894,KIA Rio,1.6,4,Man-5,2WD,Gasoline,small car,7.0,27.0,32.0,29.0,8,yes,KIA Rio,1.6,4,SemiAuto-6,2WD,Gasoline,small car,3.0,28.0,37.0,32.0,7,Yes
895,KIA Sedona,3.8,6,Auto-L5,2WD,Gasoline,minivan,7.0,16.0,23.0,18.0,5,no,KIA Sedona,3.3,6,SemiAuto-6,2WD,Gasoline,minivan,3.0,18.0,24.0,20.0,4,No
896,KIA Sorento,3.8,6,Auto-L5,2WD,Gasoline,SUV,6.0,15.0,21.0,17.0,4,no,KIA Sorento,2.0,4,SemiAuto-6,2WD,Gasoline,small SUV,3.0,20.0,27.0,23.0,5,No
897,KIA Sorento,3.8,6,Auto-L5,2WD,Gasoline,SUV,6.0,15.0,21.0,17.0,4,no,KIA Sorento,2.0,4,SemiAuto-6,4WD,Gasoline,small SUV,3.0,19.0,25.0,22.0,4,No
898,KIA Sorento,3.8,6,Auto-L5,2WD,Gasoline,SUV,6.0,15.0,21.0,17.0,4,no,KIA Sorento,2.4,4,SemiAuto-6,2WD,Gasoline,small SUV,5.0,21.0,28.0,24.0,5,No
899,KIA Sorento,3.8,6,Auto-L5,2WD,Gasoline,SUV,6.0,15.0,21.0,17.0,4,no,KIA Sorento,2.4,4,SemiAuto-6,4WD,Gasoline,small SUV,5.0,21.0,25.0,22.0,4,No
900,KIA Sorento,3.8,6,Auto-L5,2WD,Gasoline,SUV,6.0,15.0,21.0,17.0,4,no,KIA Sorento,3.3,6,SemiAuto-6,2WD,Gasoline,small SUV,3.0,18.0,25.0,20.0,4,No
901,KIA Sorento,3.8,6,Auto-L5,2WD,Gasoline,SUV,6.0,15.0,21.0,17.0,4,no,KIA Sorento,3.3,6,SemiAuto-6,4WD,Gasoline,small SUV,3.0,17.0,23.0,19.0,3,No
902,KIA Sorento,3.8,6,Auto-L5,4WD,Gasoline,SUV,6.0,15.0,20.0,17.0,4,no,KIA Sorento,2.0,4,SemiAuto-6,2WD,Gasoline,small SUV,3.0,20.0,27.0,23.0,5,No
903,KIA Sorento,3.8,6,Auto-L5,4WD,Gasoline,SUV,6.0,15.0,20.0,17.0,4,no,KIA Sorento,2.0,4,SemiAuto-6,4WD,Gasoline,small SUV,3.0,19.0,25.0,22.0,4,No
904,KIA Sorento,3.8,6,Auto-L5,4WD,Gasoline,SUV,6.0,15.0,20.0,17.0,4,no,KIA Sorento,2.4,4,SemiAuto-6,2WD,Gasoline,small SUV,5.0,21.0,28.0,24.0,5,No
905,KIA Sorento,3.8,6,Auto-L5,4WD,Gasoline,SUV,6.0,15.0,20.0,17.0,4,no,KIA Sorento,2.4,4,SemiAuto-6,4WD,Gasoline,small SUV,5.0,21.0,25.0,22.0,4,No
906,KIA Sorento,3.8,6,Auto-L5,4WD,Gasoline,SUV,6.0,15.0,20.0,17.0,4,no,KIA Sorento,3.3,6,SemiAuto-6,2WD,Gasoline,small SUV,3.0,18.0,25.0,20.0,4,No
907,KIA Sorento,3.8,6,Auto-L5,4WD,Gasoline,SUV,6.0,15.0,20.0,17.0,4,no,KIA Sorento,3.3,6,SemiAuto-6,4WD,Gasoline,small SUV,3.0,17.0,23.0,19.0,3,No
908,KIA Sportage,2.0,4,Auto-L4,2WD,Gasoline,SUV,7.0,19.0,25.0,21.0,6,yes,KIA Sportage,2.0,4,SemiAuto-6,2WD,Gasoline,small SUV,3.0,21.0,26.0,23.0,5,No
909,KIA Sportage,2.0,4,Auto-L4,2WD,Gasoline,SUV,7.0,19.0,25.0,21.0,6,yes,KIA Sportage,2.0,4,SemiAuto-6,4WD,Gasoline,small SUV,3.0,20.0,23.0,21.0,4,No
910,KIA Sportage,2.0,4,Auto-L4,2WD,Gasoline,SUV,7.0,19.0,25.0,21.0,6,yes,KIA Sportage,2.4,4,SemiAuto-6,2WD,Gasoline,small SUV,7.0,22.0,29.0,25.0,5,No
911,KIA Sportage,2.0,4,Auto-L4,2WD,Gasoline,SUV,7.0,19.0,25.0,21.0,6,yes,KIA Sportage,2.4,4,SemiAuto-6,2WD,Gasoline,small SUV,5.0,22.0,29.0,25.0,5,No
912,KIA Sportage,2.0,4,Auto-L4,2WD,Gasoline,SUV,7.0,19.0,25.0,21.0,6,yes,KIA Sportage,2.4,4,SemiAuto-6,4WD,Gasoline,small SUV,7.0,21.0,25.0,23.0,5,No
913,KIA Sportage,2.0,4,Auto-L4,2WD,Gasoline,SUV,7.0,19.0,25.0,21.0,6,yes,KIA Sportage,2.4,4,SemiAuto-6,4WD,Gasoline,small SUV,5.0,21.0,25.0,23.0,5,No
914,KIA Sportage,2.0,4,Man-5,2WD,Gasoline,SUV,7.0,20.0,25.0,22.0,6,yes,KIA Sportage,2.0,4,SemiAuto-6,2WD,Gasoline,small SUV,3.0,21.0,26.0,23.0,5,No
915,KIA Sportage,2.0,4,Man-5,2WD,Gasoline,SUV,7.0,20.0,25.0,22.0,6,yes,KIA Sportage,2.0,4,SemiAuto-6,4WD,Gasoline,small SUV,3.0,20.0,23.0,21.0,4,No
916,KIA Sportage,2.0,4,Man-5,2WD,Gasoline,SUV,7.0,20.0,25.0,22.0,6,yes,KIA Sportage,2.4,4,SemiAuto-6,2WD,Gasoline,small SUV,7.0,22.0,29.0,25.0,5,No
917,KIA Sportage,2.0,4,Man-5,2WD,Gasoline,SUV,7.0,20.0,25.0,22.0,6,yes,KIA Sportage,2.4,4,SemiAuto-6,2WD,Gasoline,small SUV,5.0,22.0,29.0,25.0,5,No
918,KIA Sportage,2.0,4,Man-5,2WD,Gasoline,SUV,7.0,20.0,25.0,22.0,6,yes,KIA Sportage,2.4,4,SemiAuto-6,4WD,Gasoline,small SUV,7.0,21.0,25.0,23.0,5,No
919,KIA Sportage,2.0,4,Man-5,2WD,Gasoline,SUV,7.0,20.0,25.0,22.0,6,yes,KIA Sportage,2.4,4,SemiAuto-6,4WD,Gasoline,small SUV,5.0,21.0,25.0,23.0,5,No
920,KIA Sportage,2.0,4,Man-5,4WD,Gasoline,SUV,7.0,19.0,24.0,21.0,6,yes,KIA Sportage,2.0,4,SemiAuto-6,2WD,Gasoline,small SUV,3.0,21.0,26.0,23.0,5,No
921,KIA Sportage,2.0,4,Man-5,4WD,Gasoline,SUV,7.0,19.0,24.0,21.0,6,yes,KIA Sportage,2.0,4,SemiAuto-6,4WD,Gasoline,small SUV,3.0,20.0,23.0,21.0,4,No
922,KIA Sportage,2.0,4,Man-5,4WD,Gasoline,SUV,7.0,19.0,24.0,21.0,6,yes,KIA Sportage,2.4,4,SemiAuto-6,2WD,Gasoline,small SUV,7.0,22.0,29.0,25.0,5,No
923,KIA Sportage,2.0,4,Man-5,4WD,Gasoline,SUV,7.0,19.0,24.0,21.0,6,yes,KIA Sportage,2.4,4,SemiAuto-6,2WD,Gasoline,small SUV,5.0,22.0,29.0,25.0,5,No
924,KIA Sportage,2.0,4,Man-5,4WD,Gasoline,SUV,7.0,19.0,24.0,21.0,6,yes,KIA Sportage,2.4,4,SemiAuto-6,4WD,Gasoline,small SUV,7.0,21.0,25.0,23.0,5,No
925,KIA Sportage,2.0,4,Man-5,4WD,Gasoline,SUV,7.0,19.0,24.0,21.0,6,yes,KIA Sportage,2.4,4,SemiAuto-6,4WD,Gasoline,small SUV,5.0,21.0,25.0,23.0,5,No
926,KIA Sportage,2.7,6,Auto-L4,2WD,Gasoline,SUV,6.0,17.0,23.0,20.0,6,no,KIA Sportage,2.0,4,SemiAuto-6,2WD,Gasoline,small SUV,3.0,21.0,26.0,23.0,5,No
927,KIA Sportage,2.7,6,Auto-L4,2WD,Gasoline,SUV,6.0,17.0,23.0,20.0,6,no,KIA Sportage,2.0,4,SemiAuto-6,4WD,Gasoline,small SUV,3.0,20.0,23.0,21.0,4,No
928,KIA Sportage,2.7,6,Auto-L4,2WD,Gasoline,SUV,6.0,17.0,23.0,20.0,6,no,KIA Sportage,2.4,4,SemiAuto-6,2WD,Gasoline,small SUV,7.0,22.0,29.0,25.0,5,No
929,KIA Sportage,2.7,6,Auto-L4,2WD,Gasoline,SUV,6.0,17.0,23.0,20.0,6,no,KIA Sportage,2.4,4,SemiAuto-6,2WD,Gasoline,small SUV,5.0,22.0,29.0,25.0,5,No
930,KIA Sportage,2.7,6,Auto-L4,2WD,Gasoline,SUV,6.0,17.0,23.0,20.0,6,no,KIA Sportage,2.4,4,SemiAuto-6,4WD,Gasoline,small SUV,7.0,21.0,25.0,23.0,5,No
931,KIA Sportage,2.7,6,Auto-L4,2WD,Gasoline,SUV,6.0,17.0,23.0,20.0,6,no,KIA Sportage,2.4,4,SemiAuto-6,4WD,Gasoline,small SUV,5.0,21.0,25.0,23.0,5,No
932,KIA Sportage,2.7,6,Auto-L4,4WD,Gasoline,SUV,6.0,17.0,21.0,19.0,5,no,KIA Sportage,2.0,4,SemiAuto-6,2WD,Gasoline,small SUV,3.0,21.0,26.0,23.0,5,No
933,KIA Sportage,2.7,6,Auto-L4,4WD,Gasoline,SUV,6.0,17.0,21.0,19.0,5,no,KIA Sportage,2.0,4,SemiAuto-6,4WD,Gasoline,small SUV,3.0,20.0,23.0,21.0,4,No
934,KIA Sportage,2.7,6,Auto-L4,4WD,Gasoline,SUV,6.0,17.0,21.0,19.0,5,no,KIA Sportage,2.4,4,SemiAuto-6,2WD,Gasoline,small SUV,7.0,22.0,29.0,25.0,5,No
935,KIA Sportage,2.7,6,Auto-L4,4WD,Gasoline,SUV,6.0,17.0,21.0,19.0,5,no,KIA Sportage,2.4,4,SemiAuto-6,2WD,Gasoline,small SUV,5.0,22.0,29.0,25.0,5,No
936,KIA Sportage,2.7,6,Auto-L4,4WD,Gasoline,SUV,6.0,17.0,21.0,19.0,5,no,KIA Sportage,2.4,4,SemiAuto-6,4WD,Gasoline,small SUV,7.0,21.0,25.0,23.0,5,No
937,KIA Sportage,2.7,6,Auto-L4,4WD,Gasoline,SUV,6.0,17.0,21.0,19.0,5,no,KIA Sportage,2.4,4,SemiAuto-6,4WD,Gasoline,small SUV,5.0,21.0,25.0,23.0,5,No
938,LAND ROVER Range Rover,4.2,8,Auto-S6,4WD,Gasoline,SUV,6.0,12.0,18.0,14.0,2,no,LAND ROVER Range Rover,3.0,6,SemiAuto-8,4WD,Diesel,standard SUV,1.0,22.0,28.0,24.0,4,No
939,LAND ROVER Range Rover,4.2,8,Auto-S6,4WD,Gasoline,SUV,6.0,12.0,18.0,14.0,2,no,LAND ROVER Range Rover,3.0,6,SemiAuto-8,4WD,Gasoline,standard SUV,7.0,17.0,23.0,19.0,3,No
940,LAND ROVER Range Rover,4.2,8,Auto-S6,4WD,Gasoline,SUV,6.0,12.0,18.0,14.0,2,no,LAND ROVER Range Rover,5.0,8,SemiAuto-8,4WD,Gasoline,standard SUV,3.0,14.0,19.0,16.0,2,No
941,LAND ROVER Range Rover,4.2,8,Auto-S6,4WD,Gasoline,SUV,6.0,12.0,18.0,14.0,2,no,LAND ROVER Range Rover,5.0,8,SemiAuto-8,4WD,Gasoline,standard SUV,3.0,16.0,21.0,18.0,3,No
942,LAND ROVER Range Rover,4.4,8,Auto-S6,4WD,Gasoline,SUV,6.0,12.0,18.0,14.0,2,no,LAND ROVER Range Rover,3.0,6,SemiAuto-8,4WD,Diesel,standard SUV,1.0,22.0,28.0,24.0,4,No
943,LAND ROVER Range Rover,4.4,8,Auto-S6,4WD,Gasoline,SUV,6.0,12.0,18.0,14.0,2,no,LAND ROVER Range Rover,3.0,6,SemiAuto-8,4WD,Gasoline,standard SUV,7.0,17.0,23.0,19.0,3,No
944,LAND ROVER Range Rover,4.4,8,Auto-S6,4WD,Gasoline,SUV,6.0,12.0,18.0,14.0,2,no,LAND ROVER Range Rover,5.0,8,SemiAuto-8,4WD,Gasoline,standard SUV,3.0,14.0,19.0,16.0,2,No
945,LAND ROVER Range Rover,4.4,8,Auto-S6,4WD,Gasoline,SUV,6.0,12.0,18.0,14.0,2,no,LAND ROVER Range Rover,5.0,8,SemiAuto-8,4WD,Gasoline,standard SUV,3.0,16.0,21.0,18.0,3,No
946,LAND ROVER Range Rover Sport,4.4,8,Auto-S6,4WD,Gasoline,SUV,7.0,12.0,18.0,15.0,3,no,LAND ROVER Range Rover Sport,3.0,6,SemiAuto-8,4WD,Diesel,standard SUV,1.0,22.0,28.0,24.0,4,No
947,LAND ROVER Range Rover Sport,4.4,8,Auto-S6,4WD,Gasoline,SUV,7.0,12.0,18.0,15.0,3,no,LAND ROVER Range Rover Sport,3.0,6,SemiAuto-8,4WD,Gasoline,standard SUV,7.0,17.0,23.0,19.0,3,No
948,LAND ROVER Range Rover Sport,4.4,8,Auto-S6,4WD,Gasoline,SUV,7.0,12.0,18.0,15.0,3,no,LAND ROVER Range Rover Sport,5.0,8,SemiAuto-8,4WD,Gasoline,standard SUV,3.0,15.0,20.0,16.0,2,No
949,LAND ROVER Range Rover Sport,4.4,8,Auto-S6,4WD,Gasoline,SUV,7.0,12.0,18.0,15.0,3,no,LAND ROVER Range Rover Sport,5.0,8,SemiAuto-8,4WD,Gasoline,standard SUV,3.0,17.0,22.0,19.0,3,No
950,LAND ROVER Range Rover Sport,4.2,8,Auto-S6,4WD,Gasoline,SUV,6.0,12.0,18.0,14.0,2,no,LAND ROVER Range Rover Sport,3.0,6,SemiAuto-8,4WD,Diesel,standard SUV,1.0,22.0,28.0,24.0,4,No
951,LAND ROVER Range Rover Sport,4.2,8,Auto-S6,4WD,Gasoline,SUV,6.0,12.0,18.0,14.0,2,no,LAND ROVER Range Rover Sport,3.0,6,SemiAuto-8,4WD,Gasoline,standard SUV,7.0,17.0,23.0,19.0,3,No
952,LAND ROVER Range Rover Sport,4.2,8,Auto-S6,4WD,Gasoline,SUV,6.0,12.0,18.0,14.0,2,no,LAND ROVER Range Rover Sport,5.0,8,SemiAuto-8,4WD,Gasoline,standard SUV,3.0,15.0,20.0,16.0,2,No
953,LAND ROVER Range Rover Sport,4.2,8,Auto-S6,4WD,Gasoline,SUV,6.0,12.0,18.0,14.0,2,no,LAND ROVER Range Rover Sport,5.0,8,SemiAuto-8,4WD,Gasoline,standard SUV,3.0,17.0,22.0,19.0,3,No
954,LEXUS ES 350,3.5,6,Auto-S6,2WD,Gasoline,midsize car,7.0,19.0,27.0,22.0,6,yes,LEXUS ES 350,3.5,6,SemiAuto-6,2WD,Gasoline,midsize car,3.0,21.0,30.0,24.0,5,No
955,LEXUS GS 350,3.5,6,Auto-S6,4WD,Gasoline,midsize car,7.0,18.0,25.0,20.0,6,yes,LEXUS GS 350,3.5,6,SemiAuto-6,4WD,Gasoline,midsize car,5.0,19.0,26.0,22.0,4,No
956,LEXUS GS 350,3.5,6,Auto-S6,4WD,Gasoline,midsize car,7.0,18.0,25.0,20.0,6,yes,LEXUS GS 350,3.5,6,SemiAuto-8,2WD,Gasoline,midsize car,5.0,20.0,28.0,23.0,5,No
957,LEXUS GS 350,3.5,6,Auto-S6,2WD,Gasoline,midsize car,7.0,19.0,27.0,22.0,6,yes,LEXUS GS 350,3.5,6,SemiAuto-6,4WD,Gasoline,midsize car,5.0,19.0,26.0,22.0,4,No
958,LEXUS GS 350,3.5,6,Auto-S6,2WD,Gasoline,midsize car,7.0,19.0,27.0,22.0,6,yes,LEXUS GS 350,3.5,6,SemiAuto-8,2WD,Gasoline,midsize car,5.0,20.0,28.0,23.0,5,No
959,LEXUS GS 450h,3.5,6,Auto-S6,2WD,Gasoline,small car,9.0,22.0,25.0,23.0,7,yes,LEXUS GS 450h,3.5,6,SCV-8,2WD,Gasoline,midsize car,7.0,29.0,34.0,31.0,7,Yes
960,LEXUS IS 350,3.5,6,Auto-S6,2WD,Gasoline,small car,7.0,18.0,25.0,20.0,6,yes,LEXUS IS 350,3.5,6,SemiAuto-6,4WD,Gasoline,small car,5.0,19.0,26.0,22.0,4,No
961,LEXUS IS 350,3.5,6,Auto-S6,2WD,Gasoline,small car,7.0,18.0,25.0,20.0,6,yes,LEXUS IS 350,3.5,6,SemiAuto-8,2WD,Gasoline,small car,5.0,20.0,28.0,23.0,5,No
962,LEXUS LX 570,5.7,8,Auto-S6,4WD,Gasoline,SUV,7.0,12.0,18.0,14.0,2,no,LEXUS LX 570,5.7,8,SemiAuto-8,4WD,Gasoline,standard SUV,3.0,13.0,18.0,15.0,2,No
963,LEXUS RX 350,3.5,6,Auto-L5,2WD,Gasoline,SUV,7.0,18.0,23.0,20.0,6,yes,LEXUS RX 350,3.5,6,SemiAuto-8,2WD,Gasoline,small SUV,5.0,20.0,27.0,23.0,5,No
964,LEXUS RX 350,3.5,6,Auto-L5,2WD,Gasoline,SUV,7.0,18.0,23.0,20.0,6,yes,LEXUS RX 350,3.5,6,SemiAuto-8,4WD,Gasoline,small SUV,5.0,19.0,26.0,22.0,4,No
965,LEXUS RX 350,3.5,6,Auto-S5,2WD,Gasoline,SUV,7.0,18.0,23.0,20.0,6,yes,LEXUS RX 350,3.5,6,SemiAuto-8,2WD,Gasoline,small SUV,5.0,20.0,27.0,23.0,5,No
966,LEXUS RX 350,3.5,6,Auto-S5,2WD,Gasoline,SUV,7.0,18.0,23.0,20.0,6,yes,LEXUS RX 350,3.5,6,SemiAuto-8,4WD,Gasoline,small SUV,5.0,19.0,26.0,22.0,4,No
967,LEXUS RX 350,3.5,6,Auto-L5,4WD,Gasoline,SUV,7.0,17.0,22.0,19.0,5,no,LEXUS RX 350,3.5,6,SemiAuto-8,2WD,Gasoline,small SUV,5.0,20.0,27.0,23.0,5,No
968,LEXUS RX 350,3.5,6,Auto-L5,4WD,Gasoline,SUV,7.0,17.0,22.0,19.0,5,no,LEXUS RX 350,3.5,6,SemiAuto-8,4WD,Gasoline,small SUV,5.0,19.0,26.0,22.0,4,No
969,LEXUS RX 350,3.5,6,Auto-S5,4WD,Gasoline,SUV,7.0,17.0,22.0,19.0,5,no,LEXUS RX 350,3.5,6,SemiAuto-8,2WD,Gasoline,small SUV,5.0,20.0,27.0,23.0,5,No
970,LEXUS RX 350,3.5,6,Auto-S5,4WD,Gasoline,SUV,7.0,17.0,22.0,19.0,5,no,LEXUS RX 350,3.5,6,SemiAuto-8,4WD,Gasoline,small SUV,5.0,19.0,26.0,22.0,4,No
971,LINCOLN MKX,3.5,6,Auto-L6,2WD,Gasoline,SUV,7.0,16.0,24.0,19.0,5,no,LINCOLN MKX,2.7,6,SemiAuto-6,2WD,Gasoline,small SUV,5.0,18.0,25.0,20.0,4,No
972,LINCOLN MKX,3.5,6,Auto-L6,2WD,Gasoline,SUV,7.0,16.0,24.0,19.0,5,no,LINCOLN MKX,2.7,6,SemiAuto-6,4WD,Gasoline,small SUV,5.0,17.0,24.0,19.0,3,No
973,LINCOLN MKX,3.5,6,Auto-L6,2WD,Gasoline,SUV,7.0,16.0,24.0,19.0,5,no,LINCOLN MKX,3.7,6,SemiAuto-6,2WD,Gasoline,small SUV,3.0,17.0,25.0,20.0,4,No
974,LINCOLN MKX,3.5,6,Auto-L6,2WD,Gasoline,SUV,7.0,16.0,24.0,19.0,5,no,LINCOLN MKX,3.7,6,SemiAuto-6,4WD,Gasoline,small SUV,3.0,16.0,23.0,19.0,3,No
975,LINCOLN MKX,3.5,6,Auto-L6,4WD,Gasoline,SUV,7.0,15.0,22.0,18.0,5,no,LINCOLN MKX,2.7,6,SemiAuto-6,2WD,Gasoline,small SUV,5.0,18.0,25.0,20.0,4,No
976,LINCOLN MKX,3.5,6,Auto-L6,4WD,Gasoline,SUV,7.0,15.0,22.0,18.0,5,no,LINCOLN MKX,2.7,6,SemiAuto-6,4WD,Gasoline,small SUV,5.0,17.0,24.0,19.0,3,No
977,LINCOLN MKX,3.5,6,Auto-L6,4WD,Gasoline,SUV,7.0,15.0,22.0,18.0,5,no,LINCOLN MKX,3.7,6,SemiAuto-6,2WD,Gasoline,small SUV,3.0,17.0,25.0,20.0,4,No
978,LINCOLN MKX,3.5,6,Auto-L6,4WD,Gasoline,SUV,7.0,15.0,22.0,18.0,5,no,LINCOLN MKX,3.7,6,SemiAuto-6,4WD,Gasoline,small SUV,3.0,16.0,23.0,19.0,3,No
979,LINCOLN MKZ,3.5,6,Auto-L6,4WD,Gasoline,midsize car,7.0,17.0,24.0,19.0,5,no,LINCOLN MKZ,2.0,4,SemiAuto-6,2WD,Gasoline,midsize car,5.0,21.0,31.0,24.0,5,No
980,LINCOLN MKZ,3.5,6,Auto-L6,4WD,Gasoline,midsize car,7.0,17.0,24.0,19.0,5,no,LINCOLN MKZ,2.0,4,SemiAuto-6,4WD,Gasoline,midsize car,5.0,20.0,28.0,23.0,5,No
981,LINCOLN MKZ,3.5,6,Auto-L6,4WD,Gasoline,midsize car,7.0,17.0,24.0,19.0,5,no,LINCOLN MKZ,3.0,6,SemiAuto-6,2WD,Gasoline,midsize car,5.0,18.0,27.0,21.0,4,No
982,LINCOLN MKZ,3.5,6,Auto-L6,4WD,Gasoline,midsize car,7.0,17.0,24.0,19.0,5,no,LINCOLN MKZ,3.0,6,SemiAuto-6,4WD,Gasoline,midsize car,5.0,17.0,26.0,20.0,4,No
983,LINCOLN MKZ,3.5,6,Auto-L6,2WD,Gasoline,midsize car,7.0,18.0,28.0,22.0,6,yes,LINCOLN MKZ,2.0,4,SemiAuto-6,2WD,Gasoline,midsize car,5.0,21.0,31.0,24.0,5,No
984,LINCOLN MKZ,3.5,6,Auto-L6,2WD,Gasoline,midsize car,7.0,18.0,28.0,22.0,6,yes,LINCOLN MKZ,2.0,4,SemiAuto-6,4WD,Gasoline,midsize car,5.0,20.0,28.0,23.0,5,No
985,LINCOLN MKZ,3.5,6,Auto-L6,2WD,Gasoline,midsize car,7.0,18.0,28.0,22.0,6,yes,LINCOLN MKZ,3.0,6,SemiAuto-6,2WD,Gasoline,midsize car,5.0,18.0,27.0,21.0,4,No
986,LINCOLN MKZ,3.5,6,Auto-L6,2WD,Gasoline,midsize car,7.0,18.0,28.0,22.0,6,yes,LINCOLN MKZ,3.0,6,SemiAuto-6,4WD,Gasoline,midsize car,5.0,17.0,26.0,20.0,4,No
987,LINCOLN Navigator,5.4,8,Auto-L6,2WD,Gasoline,SUV,7.0,12.0,18.0,14.0,2,no,LINCOLN Navigator,3.5,6,SemiAuto-10,2WD,Gasoline,standard SUV,5.0,16.0,23.0,19.0,3,No
988,LINCOLN Navigator,5.4,8,Auto-L6,2WD,Gasoline,SUV,7.0,12.0,18.0,14.0,2,no,LINCOLN Navigator,3.5,6,SemiAuto-10,4WD,Gasoline,standard SUV,5.0,16.0,21.0,18.0,3,No
989,MASERATI Granturismo,4.2,8,Auto-6,2WD,Gasoline,small car,6.0,14.0,21.0,17.0,4,no,MASERATI Granturismo,4.7,8,Auto-6,2WD,Gasoline,small car,1.0,13.0,21.0,16.0,2,No
990,MAZDA 3,2.0,4,Auto-S4,2WD,Gasoline,small car,9.5,23.0,31.0,26.0,8,yes,MAZDA 3,2.0,4,Man-6,2WD,Gasoline,midsize car,7.0,27.0,37.0,31.0,7,Yes
991,MAZDA 3,2.0,4,Auto-S4,2WD,Gasoline,small car,9.5,23.0,31.0,26.0,8,yes,MAZDA 3,2.0,4,Man-6,2WD,Gasoline,small car,7.0,28.0,38.0,31.0,7,Yes
992,MAZDA 3,2.0,4,Auto-S4,2WD,Gasoline,small car,9.5,23.0,31.0,26.0,8,yes,MAZDA 3,2.0,4,SemiAuto-6,2WD,Gasoline,midsize car,7.0,28.0,37.0,32.0,7,Yes
993,MAZDA 3,2.0,4,Auto-S4,2WD,Gasoline,small car,9.5,23.0,31.0,26.0,8,yes,MAZDA 3,2.0,4,SemiAuto-6,2WD,Gasoline,small car,7.0,28.0,37.0,31.0,7,Yes
994,MAZDA 3,2.0,4,Auto-S4,2WD,Gasoline,small car,9.5,23.0,31.0,26.0,8,yes,MAZDA 3,2.5,4,Man-6,2WD,Gasoline,midsize car,3.0,25.0,33.0,28.0,6,No
995,MAZDA 3,2.0,4,Auto-S4,2WD,Gasoline,small car,9.5,23.0,31.0,26.0,8,yes,MAZDA 3,2.5,4,Man-6,2WD,Gasoline,small car,3.0,25.0,34.0,29.0,6,No
996,MAZDA 3,2.0,4,Auto-S4,2WD,Gasoline,small car,9.5,23.0,31.0,26.0,8,yes,MAZDA 3,2.5,4,SemiAuto-6,2WD,Gasoline,midsize car,7.0,26.0,35.0,30.0,7,Yes
997,MAZDA 3,2.0,4,Auto-S4,2WD,Gasoline,small car,9.5,23.0,31.0,26.0,8,yes,MAZDA 3,2.5,4,SemiAuto-6,2WD,Gasoline,small car,7.0,27.0,36.0,30.0,7,Yes
998,MAZDA 3,2.0,4,Man-5,2WD,Gasoline,small car,9.5,24.0,32.0,27.0,8,yes,MAZDA 3,2.0,4,Man-6,2WD,Gasoline,midsize car,7.0,27.0,37.0,31.0,7,Yes
999,MAZDA 3,2.0,4,Man-5,2WD,Gasoline,small car,9.5,24.0,32.0,27.0,8,yes,MAZDA 3,2.0,4,Man-6,2WD,Gasoline,small car,7.0,28.0,38.0,31.0,7,Yes
1000,MAZDA 3,2.0,4,Man-5,2WD,Gasoline,small car,9.5,24.0,32.0,27.0,8,yes,MAZDA 3,2.0,4,SemiAuto-6,2WD,Gasoline,midsize car,7.0,28.0,37.0,32.0,7,Yes
1001,MAZDA 3,2.0,4,Man-5,2WD,Gasoline,small car,9.5,24.0,32.0,27.0,8,yes,MAZDA 3,2.0,4,SemiAuto-6,2WD,Gasoline,small car,7.0,28.0,37.0,31.0,7,Yes
1002,MAZDA 3,2.0,4,Man-5,2WD,Gasoline,small car,9.5,24.0,32.0,27.0,8,yes,MAZDA 3,2.5,4,Man-6,2WD,Gasoline,midsize car,3.0,25.0,33.0,28.0,6,No
1003,MAZDA 3,2.0,4,Man-5,2WD,Gasoline,small car,9.5,24.0,32.0,27.0,8,yes,MAZDA 3,2.5,4,Man-6,2WD,Gasoline,small car,3.0,25.0,34.0,29.0,6,No
1004,MAZDA 3,2.0,4,Man-5,2WD,Gasoline,small car,9.5,24.0,32.0,27.0,8,yes,MAZDA 3,2.5,4,SemiAuto-6,2WD,Gasoline,midsize car,7.0,26.0,35.0,30.0,7,Yes
1005,MAZDA 3,2.0,4,Man-5,2WD,Gasoline,small car,9.5,24.0,32.0,27.0,8,yes,MAZDA 3,2.5,4,SemiAuto-6,2WD,Gasoline,small car,7.0,27.0,36.0,30.0,7,Yes
1006,MAZDA 3,2.3,4,Auto-S5,2WD,Gasoline,small car,9.5,22.0,29.0,24.0,7,yes,MAZDA 3,2.0,4,Man-6,2WD,Gasoline,midsize car,7.0,27.0,37.0,31.0,7,Yes
1007,MAZDA 3,2.3,4,Auto-S5,2WD,Gasoline,small car,9.5,22.0,29.0,24.0,7,yes,MAZDA 3,2.0,4,Man-6,2WD,Gasoline,small car,7.0,28.0,38.0,31.0,7,Yes
